year,month,day,dow,hour,minute
2017,6,19,0,14,1
2017,6,19,0,13,48
2017,6,19,0,13,44
2017,6,19,0,13,32
2017,6,19,0,13,32
2017,6,19,0,13,30
2017,6,19,0,12,56
2017,6,19,0,12,36
2017,6,19,0,11,40
2017,6,19,0,11,12
2017,6,19,0,10,49
2017,6,19,0,10,20
2017,6,18,6,23,10
2017,6,18,6,23,10
2017,6,18,6,18,39
2017,6,18,6,18,39
2017,6,18,6,6,56
2017,6,17,5,22,41
2017,6,17,5,22,41
2017,6,17,5,19,33
2017,6,16,4,23,36
2017,6,16,4,23,35
2017,6,16,4,15,31
2017,6,16,4,13,43
2017,6,16,4,13,37
2017,6,16,4,13,28
2017,6,16,4,12,1
2017,6,16,4,11,15
2017,6,16,4,10,44
2017,6,16,4,10,43
2017,6,16,4,10,26
2017,6,16,4,10,25
2017,6,16,4,10,12
2017,6,16,4,9,17
2017,6,16,4,8,1
2017,6,15,3,23,10
2017,6,15,3,23,5
2017,6,15,3,23,0
2017,6,15,3,20,56
2017,6,15,3,16,35
2017,6,15,3,16,26
2017,6,15,3,15,41
2017,6,15,3,15,41
2017,6,15,3,14,45
2017,6,15,3,14,44
2017,6,15,3,14,35
2017,6,15,3,14,26
2017,6,15,3,13,43
2017,6,15,3,13,22
2017,6,15,3,12,58
2017,6,15,3,12,41
2017,6,15,3,12,40
2017,6,15,3,12,38
2017,6,15,3,12,35
2017,6,15,3,12,33
2017,6,15,3,12,33
2017,6,15,3,12,28
2017,6,15,3,12,23
2017,6,15,3,11,42
2017,6,15,3,11,40
2017,6,15,3,11,29
2017,6,15,3,11,25
2017,6,15,3,11,21
2017,6,15,3,10,36
2017,6,15,3,10,34
2017,6,15,3,10,29
2017,6,15,3,10,20
2017,6,15,3,10,11
2017,6,15,3,10,11
2017,6,15,3,9,39
2017,6,15,3,9,11
2017,6,15,3,8,4
2017,6,15,3,7,42
2017,6,15,3,3,47
2017,6,14,2,23,6
2017,6,14,2,22,50
2017,6,14,2,22,18
2017,6,14,2,19,55
2017,6,14,2,16,17
2017,6,14,2,15,52
2017,6,14,2,15,51
2017,6,14,2,15,24
2017,6,14,2,13,35
2017,6,14,2,13,25
2017,6,14,2,13,21
2017,6,14,2,13,6
2017,6,14,2,13,0
2017,6,14,2,12,57
2017,6,14,2,12,42
2017,6,14,2,12,8
2017,6,14,2,10,39
2017,6,14,2,9,59
2017,6,14,2,9,45
2017,6,14,2,9,39
2017,6,14,2,8,22
2017,6,14,2,7,23
2017,6,13,1,23,20
2017,6,13,1,23,10
2017,6,13,1,19,17
2017,6,13,1,17,17
2017,6,13,1,16,0
2017,6,13,1,15,56
2017,6,13,1,15,11
2017,6,13,1,15,0
2017,6,13,1,14,39
2017,6,13,1,13,59
2017,6,13,1,13,28
2017,6,13,1,13,28
2017,6,13,1,12,44
2017,6,13,1,12,17
2017,6,13,1,12,13
2017,6,13,1,9,55
2017,6,13,1,8,18
2017,6,13,1,8,12
2017,6,12,0,23,21
2017,6,12,0,23,14
2017,6,12,0,15,38
2017,6,12,0,14,59
2017,6,12,0,14,57
2017,6,12,0,14,45
2017,6,12,0,13,47
2017,6,12,0,13,40
2017,6,12,0,13,15
2017,6,12,0,13,4
2017,6,12,0,13,0
2017,6,12,0,12,59
2017,6,12,0,12,58
2017,6,12,0,12,32
2017,6,12,0,11,47
2017,6,12,0,11,45
2017,6,12,0,11,28
2017,6,12,0,11,23
2017,6,12,0,11,16
2017,6,12,0,11,16
2017,6,12,0,11,16
2017,6,12,0,11,16
2017,6,12,0,11,16
2017,6,12,0,11,10
2017,6,12,0,10,29
2017,6,12,0,10,28
2017,6,12,0,10,19
2017,6,12,0,10,18
2017,6,12,0,10,11
2017,6,12,0,10,5
2017,6,12,0,10,5
2017,6,12,0,9,59
2017,6,11,6,23,40
2017,6,11,6,23,39
2017,6,11,6,19,3
2017,6,10,5,22,45
2017,6,10,5,22,41
2017,6,10,5,15,43
2017,6,9,4,23,11
2017,6,9,4,23,4
2017,6,9,4,15,49
2017,6,9,4,15,39
2017,6,9,4,15,36
2017,6,9,4,15,7
2017,6,9,4,15,3
2017,6,9,4,14,30
2017,6,9,4,14,28
2017,6,9,4,14,1
2017,6,9,4,13,34
2017,6,9,4,13,16
2017,6,9,4,13,6
2017,6,9,4,11,52
2017,6,9,4,11,29
2017,6,9,4,11,6
2017,6,9,4,11,1
2017,6,9,4,10,49
2017,6,9,4,10,46
2017,6,9,4,10,40
2017,6,9,4,10,36
2017,6,9,4,10,17
2017,6,9,4,10,15
2017,6,9,4,9,36
2017,6,9,4,8,0
2017,6,8,3,22,52
2017,6,8,3,22,51
2017,6,8,3,19,12
2017,6,8,3,16,20
2017,6,8,3,16,17
2017,6,8,3,15,34
2017,6,8,3,15,28
2017,6,8,3,15,25
2017,6,8,3,15,13
2017,6,8,3,14,52
2017,6,8,3,14,48
2017,6,8,3,14,43
2017,6,8,3,14,34
2017,6,8,3,14,34
2017,6,8,3,14,31
2017,6,8,3,14,29
2017,6,8,3,14,25
2017,6,8,3,14,23
2017,6,8,3,14,19
2017,6,8,3,14,18
2017,6,8,3,14,14
2017,6,8,3,12,42
2017,6,8,3,11,14
2017,6,8,3,11,11
2017,6,8,3,10,56
2017,6,8,3,10,20
2017,6,8,3,10,12
2017,6,8,3,9,59
2017,6,8,3,9,40
2017,6,8,3,9,37
2017,6,8,3,9,31
2017,6,8,3,9,12
2017,6,8,3,8,32
2017,6,8,3,7,51
2017,6,8,3,7,27
2017,6,8,3,7,27
2017,6,7,2,22,48
2017,6,7,2,22,47
2017,6,7,2,17,29
2017,6,7,2,17,26
2017,6,7,2,15,25
2017,6,7,2,14,11
2017,6,7,2,13,38
2017,6,7,2,13,38
2017,6,7,2,12,43
2017,6,7,2,11,20
2017,6,7,2,11,9
2017,6,7,2,11,9
2017,6,7,2,10,34
2017,6,7,2,10,33
2017,6,7,2,10,21
2017,6,7,2,10,17
2017,6,7,2,9,43
2017,6,7,2,9,4
2017,6,7,2,8,59
2017,6,7,2,8,51
2017,6,7,2,7,31
2017,6,7,2,6,59
2017,6,7,2,6,44
2017,6,6,1,22,45
2017,6,6,1,22,42
2017,6,6,1,22,41
2017,6,6,1,17,45
2017,6,6,1,17,15
2017,6,6,1,16,19
2017,6,6,1,15,51
2017,6,6,1,15,24
2017,6,6,1,15,16
2017,6,6,1,14,13
2017,6,6,1,14,4
2017,6,6,1,13,4
2017,6,6,1,13,2
2017,6,6,1,13,1
2017,6,6,1,11,42
2017,6,6,1,11,42
2017,6,6,1,11,41
2017,6,6,1,11,8
2017,6,6,1,10,46
2017,6,6,1,10,27
2017,6,6,1,10,11
2017,6,6,1,10,9
2017,6,6,1,9,39
2017,6,6,1,9,33
2017,6,5,0,23,10
2017,6,5,0,23,5
2017,6,5,0,22,55
2017,6,5,0,18,17
2017,6,5,0,16,7
2017,6,5,0,15,27
2017,6,5,0,15,5
2017,6,5,0,14,55
2017,6,5,0,14,43
2017,6,5,0,14,30
2017,6,5,0,13,42
2017,6,5,0,13,24
2017,6,5,0,12,36
2017,6,5,0,10,59
2017,6,5,0,10,52
2017,6,5,0,10,39
2017,6,5,0,9,57
2017,6,5,0,9,0
2017,6,4,6,22,54
2017,6,4,6,22,54
2017,6,4,6,22,50
2017,6,4,6,22,50
2017,6,4,6,9,25
2017,6,3,5,22,45
2017,6,3,5,22,42
2017,6,3,5,8,57
2017,6,3,5,4,12
2017,6,2,4,23,1
2017,6,2,4,23,1
2017,6,2,4,16,50
2017,6,2,4,16,11
2017,6,2,4,16,11
2017,6,2,4,15,21
2017,6,2,4,14,18
2017,6,2,4,12,52
2017,6,2,4,11,6
2017,6,2,4,10,31
2017,6,2,4,7,21
2017,6,2,4,4,14
2017,6,1,3,23,14
2017,6,1,3,22,59
2017,6,1,3,20,30
2017,6,1,3,19,1
2017,6,1,3,16,12
2017,6,1,3,15,3
2017,6,1,3,14,52
2017,6,1,3,14,50
2017,6,1,3,14,31
2017,6,1,3,14,14
2017,6,1,3,14,4
2017,6,1,3,13,36
2017,6,1,3,13,22
2017,6,1,3,12,27
2017,6,1,3,12,19
2017,6,1,3,11,45
2017,6,1,3,11,15
2017,6,1,3,10,23
2017,6,1,3,10,6
2017,6,1,3,9,59
2017,6,1,3,9,33
2017,6,1,3,9,32
2017,6,1,3,8,53
2017,6,1,3,5,31
2017,5,31,2,23,20
2017,5,31,2,22,54
2017,5,31,2,22,35
2017,5,31,2,22,33
2017,5,31,2,18,43
2017,5,31,2,17,4
2017,5,31,2,15,57
2017,5,31,2,15,48
2017,5,31,2,14,38
2017,5,31,2,14,0
2017,5,31,2,13,57
2017,5,31,2,13,56
2017,5,31,2,12,30
2017,5,31,2,11,47
2017,5,31,2,11,9
2017,5,31,2,10,7
2017,5,31,2,8,11
2017,5,30,1,22,50
2017,5,30,1,22,50
2017,5,30,1,19,41
2017,5,30,1,16,42
2017,5,30,1,15,54
2017,5,30,1,15,52
2017,5,30,1,15,51
2017,5,30,1,15,50
2017,5,30,1,13,35
2017,5,30,1,13,19
2017,5,30,1,12,2
2017,5,30,1,11,58
2017,5,30,1,11,57
2017,5,30,1,11,26
2017,5,30,1,10,38
2017,5,30,1,10,30
2017,5,30,1,10,14
2017,5,30,1,9,13
2017,5,30,1,7,49
2017,5,30,1,7,20
2017,5,29,0,23,29
2017,5,29,0,23,19
2017,5,29,0,23,8
2017,5,29,0,22,42
2017,5,29,0,17,10
2017,5,28,6,23,51
2017,5,28,6,23,50
2017,5,28,6,22,59
2017,5,28,6,22,59
2017,5,28,6,7,30
2017,5,27,5,23,41
2017,5,27,5,23,14
2017,5,27,5,10,37
2017,5,26,4,22,57
2017,5,26,4,22,56
2017,5,26,4,12,59
2017,5,26,4,12,58
2017,5,26,4,12,26
2017,5,26,4,11,38
2017,5,26,4,10,48
2017,5,26,4,9,52
2017,5,26,4,9,31
2017,5,26,4,9,25
2017,5,26,4,9,16
2017,5,26,4,8,55
2017,5,26,4,8,24
2017,5,26,4,7,19
2017,5,25,3,23,20
2017,5,25,3,23,20
2017,5,25,3,21,23
2017,5,25,3,17,30
2017,5,25,3,13,31
2017,5,25,3,12,10
2017,5,25,3,12,0
2017,5,25,3,11,58
2017,5,25,3,11,50
2017,5,25,3,11,41
2017,5,25,3,11,5
2017,5,25,3,11,1
2017,5,25,3,10,58
2017,5,25,3,10,42
2017,5,25,3,10,17
2017,5,25,3,9,51
2017,5,25,3,9,40
2017,5,25,3,9,27
2017,5,24,2,22,51
2017,5,24,2,22,50
2017,5,24,2,17,15
2017,5,24,2,14,48
2017,5,24,2,14,45
2017,5,24,2,13,39
2017,5,24,2,13,36
2017,5,24,2,12,18
2017,5,24,2,12,16
2017,5,24,2,12,3
2017,5,24,2,11,55
2017,5,24,2,11,54
2017,5,24,2,11,37
2017,5,24,2,11,19
2017,5,24,2,11,18
2017,5,24,2,10,45
2017,5,24,2,10,28
2017,5,24,2,9,59
2017,5,24,2,9,58
2017,5,24,2,9,54
2017,5,24,2,9,44
2017,5,24,2,9,41
2017,5,24,2,9,36
2017,5,24,2,9,30
2017,5,24,2,9,28
2017,5,24,2,9,19
2017,5,24,2,9,18
2017,5,24,2,9,18
2017,5,24,2,9,16
2017,5,24,2,9,16
2017,5,24,2,8,27
2017,5,24,2,8,25
2017,5,23,1,23,37
2017,5,23,1,23,35
2017,5,23,1,22,17
2017,5,23,1,16,39
2017,5,23,1,16,25
2017,5,23,1,16,20
2017,5,23,1,16,17
2017,5,23,1,16,16
2017,5,23,1,14,36
2017,5,23,1,14,3
2017,5,23,1,13,22
2017,5,23,1,11,53
2017,5,23,1,11,47
2017,5,23,1,11,26
2017,5,23,1,11,14
2017,5,23,1,10,56
2017,5,23,1,10,47
2017,5,23,1,10,44
2017,5,23,1,10,42
2017,5,23,1,10,40
2017,5,23,1,10,38
2017,5,23,1,10,9
2017,5,23,1,9,53
2017,5,22,0,23,25
2017,5,22,0,23,22
2017,5,22,0,23,10
2017,5,22,0,17,2
2017,5,22,0,16,45
2017,5,22,0,16,44
2017,5,22,0,16,22
2017,5,22,0,16,18
2017,5,22,0,15,37
2017,5,22,0,15,11
2017,5,22,0,15,10
2017,5,22,0,15,9
2017,5,22,0,15,6
2017,5,22,0,15,6
2017,5,22,0,15,0
2017,5,22,0,14,31
2017,5,22,0,14,26
2017,5,22,0,13,50
2017,5,22,0,13,44
2017,5,22,0,13,7
2017,5,22,0,12,40
2017,5,22,0,12,6
2017,5,22,0,11,48
2017,5,22,0,11,45
2017,5,22,0,11,28
2017,5,22,0,11,7
2017,5,22,0,9,34
2017,5,22,0,9,19
2017,5,22,0,9,6
2017,5,22,0,8,51
2017,5,21,6,23,16
2017,5,21,6,23,16
2017,5,21,6,22,49
2017,5,21,6,22,49
2017,5,21,6,10,33
2017,5,20,5,23,49
2017,5,20,5,23,4
2017,5,20,5,10,59
2017,5,19,4,22,50
2017,5,19,4,22,50
2017,5,19,4,16,25
2017,5,19,4,16,25
2017,5,19,4,12,55
2017,5,19,4,11,2
2017,5,19,4,10,2
2017,5,19,4,9,31
2017,5,19,4,9,28
2017,5,19,4,0,6
2017,5,19,4,0,5
2017,5,18,3,21,41
2017,5,18,3,17,5
2017,5,18,3,16,43
2017,5,18,3,16,43
2017,5,18,3,16,40
2017,5,18,3,16,1
2017,5,18,3,15,35
2017,5,18,3,15,8
2017,5,18,3,13,39
2017,5,18,3,13,38
2017,5,18,3,13,37
2017,5,18,3,13,32
2017,5,18,3,13,9
2017,5,18,3,13,5
2017,5,18,3,12,50
2017,5,18,3,11,29
2017,5,18,3,11,14
2017,5,18,3,11,11
2017,5,18,3,10,42
2017,5,18,3,10,41
2017,5,18,3,9,56
2017,5,18,3,9,52
2017,5,18,3,9,52
2017,5,18,3,9,49
2017,5,18,3,9,20
2017,5,18,3,9,13
2017,5,18,3,9,10
2017,5,18,3,8,5
2017,5,18,3,0,35
2017,5,18,3,0,35
2017,5,17,2,20,27
2017,5,17,2,17,27
2017,5,17,2,16,26
2017,5,17,2,16,26
2017,5,17,2,16,26
2017,5,17,2,16,24
2017,5,17,2,15,49
2017,5,17,2,15,49
2017,5,17,2,14,53
2017,5,17,2,14,41
2017,5,17,2,13,51
2017,5,17,2,13,49
2017,5,17,2,13,34
2017,5,17,2,12,47
2017,5,17,2,12,46
2017,5,17,2,12,46
2017,5,17,2,12,34
2017,5,17,2,12,16
2017,5,17,2,12,13
2017,5,17,2,12,13
2017,5,17,2,12,13
2017,5,17,2,12,13
2017,5,17,2,11,45
2017,5,17,2,11,29
2017,5,17,2,11,9
2017,5,17,2,11,9
2017,5,17,2,11,9
2017,5,17,2,10,48
2017,5,17,2,10,43
2017,5,17,2,10,14
2017,5,17,2,9,48
2017,5,17,2,9,18
2017,5,17,2,8,48
2017,5,17,2,7,47
2017,5,16,1,23,39
2017,5,16,1,20,22
2017,5,16,1,17,40
2017,5,16,1,16,6
2017,5,16,1,15,53
2017,5,16,1,15,52
2017,5,16,1,15,46
2017,5,16,1,15,38
2017,5,16,1,15,34
2017,5,16,1,14,55
2017,5,16,1,14,17
2017,5,16,1,13,34
2017,5,16,1,13,23
2017,5,16,1,11,51
2017,5,16,1,11,5
2017,5,16,1,9,47
2017,5,16,1,9,46
2017,5,16,1,9,46
2017,5,16,1,9,45
2017,5,16,1,9,42
2017,5,16,1,9,41
2017,5,16,1,9,37
2017,5,16,1,7,27
2017,5,16,1,0,4
2017,5,15,0,13,18
2017,5,15,0,11,57
2017,5,15,0,10,36
2017,5,15,0,10,24
2017,5,15,0,9,36
2017,5,15,0,9,32
2017,5,15,0,8,36
2017,5,15,0,8,23
2017,5,15,0,6,17
2017,5,14,6,23,10
2017,5,14,6,23,10
2017,5,14,6,22,45
2017,5,14,6,20,55
2017,5,14,6,16,40
2017,5,13,5,22,44
2017,5,12,4,22,46
2017,5,12,4,17,53
2017,5,12,4,17,0
2017,5,12,4,16,59
2017,5,12,4,16,54
2017,5,12,4,16,47
2017,5,12,4,16,37
2017,5,12,4,16,26
2017,5,12,4,16,20
2017,5,12,4,16,18
2017,5,12,4,16,17
2017,5,12,4,16,15
2017,5,12,4,16,13
2017,5,12,4,16,13
2017,5,12,4,15,51
2017,5,12,4,15,50
2017,5,12,4,15,49
2017,5,12,4,15,42
2017,5,12,4,15,37
2017,5,12,4,15,15
2017,5,12,4,14,58
2017,5,12,4,14,21
2017,5,12,4,14,16
2017,5,12,4,14,7
2017,5,12,4,13,57
2017,5,12,4,11,20
2017,5,12,4,11,8
2017,5,12,4,10,59
2017,5,12,4,10,57
2017,5,12,4,10,48
2017,5,12,4,10,45
2017,5,12,4,10,36
2017,5,12,4,10,30
2017,5,12,4,10,27
2017,5,12,4,10,17
2017,5,12,4,10,8
2017,5,12,4,10,6
2017,5,12,4,9,59
2017,5,12,4,9,54
2017,5,12,4,9,39
2017,5,12,4,6,20
2017,5,11,3,23,30
2017,5,11,3,17,14
2017,5,11,3,16,39
2017,5,11,3,16,1
2017,5,11,3,14,46
2017,5,11,3,14,36
2017,5,11,3,14,36
2017,5,11,3,14,26
2017,5,11,3,13,43
2017,5,11,3,13,40
2017,5,11,3,13,30
2017,5,11,3,13,14
2017,5,11,3,12,45
2017,5,11,3,12,31
2017,5,11,3,10,10
2017,5,11,3,9,48
2017,5,11,3,9,32
2017,5,11,3,0,31
2017,5,10,2,22,49
2017,5,10,2,20,37
2017,5,10,2,17,12
2017,5,10,2,14,55
2017,5,10,2,13,39
2017,5,10,2,12,59
2017,5,10,2,12,5
2017,5,10,2,11,49
2017,5,10,2,11,43
2017,5,10,2,11,40
2017,5,10,2,11,21
2017,5,10,2,11,17
2017,5,10,2,11,11
2017,5,10,2,10,50
2017,5,10,2,10,50
2017,5,10,2,10,33
2017,5,10,2,10,5
2017,5,10,2,10,1
2017,5,10,2,7,10
2017,5,10,2,7,10
2017,5,10,2,0,5
2017,5,9,1,19,28
2017,5,9,1,17,9
2017,5,9,1,16,37
2017,5,9,1,16,16
2017,5,9,1,16,0
2017,5,9,1,15,5
2017,5,9,1,14,39
2017,5,9,1,14,29
2017,5,9,1,14,3
2017,5,9,1,14,3
2017,5,9,1,14,3
2017,5,9,1,14,3
2017,5,9,1,13,49
2017,5,9,1,13,19
2017,5,9,1,12,32
2017,5,9,1,12,23
2017,5,9,1,12,15
2017,5,9,1,11,57
2017,5,9,1,11,49
2017,5,9,1,11,22
2017,5,9,1,11,12
2017,5,9,1,11,12
2017,5,9,1,11,12
2017,5,9,1,11,11
2017,5,9,1,11,11
2017,5,9,1,10,5
2017,5,9,1,9,4
2017,5,9,1,8,15
2017,5,8,0,23,20
2017,5,8,0,17,39
2017,5,8,0,17,20
2017,5,8,0,17,20
2017,5,8,0,16,55
2017,5,8,0,16,50
2017,5,8,0,16,49
2017,5,8,0,16,44
2017,5,8,0,16,42
2017,5,8,0,16,17
2017,5,8,0,16,4
2017,5,8,0,15,51
2017,5,8,0,15,35
2017,5,8,0,15,34
2017,5,8,0,15,33
2017,5,8,0,15,22
2017,5,8,0,15,2
2017,5,8,0,14,58
2017,5,8,0,14,56
2017,5,8,0,14,17
2017,5,8,0,14,5
2017,5,8,0,14,5
2017,5,8,0,14,4
2017,5,8,0,13,49
2017,5,8,0,12,54
2017,5,8,0,12,51
2017,5,8,0,12,40
2017,5,8,0,12,0
2017,5,8,0,12,0
2017,5,8,0,11,34
2017,5,8,0,11,22
2017,5,8,0,11,16
2017,5,8,0,11,10
2017,5,8,0,11,9
2017,5,8,0,10,51
2017,5,8,0,10,4
2017,5,8,0,7,58
2017,5,8,0,7,54
2017,5,8,0,7,30
2017,5,8,0,7,11
2017,5,8,0,6,59
2017,5,8,0,5,45
2017,5,8,0,1,42
2017,5,8,0,0,30
2017,5,7,6,0,26
2017,5,6,5,22,50
2017,5,5,4,22,54
2017,5,5,4,16,55
2017,5,5,4,16,16
2017,5,5,4,15,5
2017,5,5,4,14,56
2017,5,5,4,14,35
2017,5,5,4,14,23
2017,5,5,4,13,59
2017,5,5,4,13,49
2017,5,5,4,13,43
2017,5,5,4,12,46
2017,5,5,4,12,44
2017,5,5,4,12,43
2017,5,5,4,12,19
2017,5,5,4,11,48
2017,5,5,4,11,43
2017,5,5,4,11,32
2017,5,5,4,10,49
2017,5,5,4,10,48
2017,5,5,4,10,44
2017,5,5,4,10,43
2017,5,5,4,10,40
2017,5,5,4,10,38
2017,5,5,4,10,30
2017,5,5,4,10,23
2017,5,5,4,10,20
2017,5,5,4,10,16
2017,5,5,4,8,57
2017,5,5,4,8,7
2017,5,5,4,6,58
2017,5,5,4,5,16
2017,5,5,4,0,41
2017,5,4,3,21,3
2017,5,4,3,19,2
2017,5,4,3,18,59
2017,5,4,3,18,57
2017,5,4,3,18,57
2017,5,4,3,18,29
2017,5,4,3,18,27
2017,5,4,3,18,24
2017,5,4,3,18,23
2017,5,4,3,18,20
2017,5,4,3,17,55
2017,5,4,3,17,43
2017,5,4,3,17,26
2017,5,4,3,17,22
2017,5,4,3,16,54
2017,5,4,3,16,43
2017,5,4,3,16,42
2017,5,4,3,16,9
2017,5,4,3,15,58
2017,5,4,3,15,36
2017,5,4,3,15,11
2017,5,4,3,15,5
2017,5,4,3,14,40
2017,5,4,3,14,7
2017,5,4,3,13,46
2017,5,4,3,13,44
2017,5,4,3,13,23
2017,5,4,3,13,22
2017,5,4,3,13,20
2017,5,4,3,13,20
2017,5,4,3,13,0
2017,5,4,3,12,59
2017,5,4,3,12,48
2017,5,4,3,12,43
2017,5,4,3,12,31
2017,5,4,3,12,25
2017,5,4,3,12,19
2017,5,4,3,12,13
2017,5,4,3,12,8
2017,5,4,3,12,5
2017,5,4,3,12,3
2017,5,4,3,11,50
2017,5,4,3,11,34
2017,5,4,3,11,32
2017,5,4,3,11,30
2017,5,4,3,11,22
2017,5,4,3,11,19
2017,5,4,3,11,6
2017,5,4,3,11,5
2017,5,4,3,11,1
2017,5,4,3,11,0
2017,5,4,3,10,58
2017,5,4,3,10,40
2017,5,4,3,10,31
2017,5,4,3,10,27
2017,5,4,3,10,26
2017,5,4,3,10,24
2017,5,4,3,10,18
2017,5,4,3,10,17
2017,5,4,3,10,15
2017,5,4,3,10,4
2017,5,4,3,9,33
2017,5,4,3,9,11
2017,5,4,3,8,27
2017,5,4,3,6,8
2017,5,4,3,5,28
2017,5,4,3,0,50
2017,5,3,2,22,50
2017,5,3,2,22,46
2017,5,3,2,22,44
2017,5,3,2,19,56
2017,5,3,2,17,18
2017,5,3,2,17,16
2017,5,3,2,16,54
2017,5,3,2,16,16
2017,5,3,2,16,11
2017,5,3,2,15,55
2017,5,3,2,15,54
2017,5,3,2,15,37
2017,5,3,2,15,37
2017,5,3,2,15,19
2017,5,3,2,15,3
2017,5,3,2,15,1
2017,5,3,2,14,58
2017,5,3,2,14,57
2017,5,3,2,14,57
2017,5,3,2,14,56
2017,5,3,2,14,5
2017,5,3,2,14,0
2017,5,3,2,14,0
2017,5,3,2,13,57
2017,5,3,2,13,50
2017,5,3,2,13,48
2017,5,3,2,13,36
2017,5,3,2,13,16
2017,5,3,2,13,14
2017,5,3,2,13,4
2017,5,3,2,13,4
2017,5,3,2,12,55
2017,5,3,2,12,47
2017,5,3,2,12,37
2017,5,3,2,12,37
2017,5,3,2,12,8
2017,5,3,2,11,51
2017,5,3,2,11,39
2017,5,3,2,11,9
2017,5,3,2,10,42
2017,5,3,2,10,28
2017,5,3,2,10,28
2017,5,3,2,10,26
2017,5,3,2,10,21
2017,5,3,2,10,20
2017,5,3,2,10,19
2017,5,3,2,10,17
2017,5,3,2,10,15
2017,5,3,2,10,15
2017,5,3,2,10,9
2017,5,3,2,10,8
2017,5,3,2,10,6
2017,5,3,2,10,3
2017,5,3,2,10,3
2017,5,3,2,10,1
2017,5,3,2,10,0
2017,5,3,2,10,0
2017,5,3,2,9,36
2017,5,3,2,9,3
2017,5,3,2,8,46
2017,5,3,2,0,35
2017,5,2,1,23,1
2017,5,2,1,21,5
2017,5,2,1,16,48
2017,5,2,1,16,43
2017,5,2,1,16,43
2017,5,2,1,16,8
2017,5,2,1,15,57
2017,5,2,1,15,49
2017,5,2,1,15,49
2017,5,2,1,15,31
2017,5,2,1,15,31
2017,5,2,1,13,31
2017,5,2,1,13,31
2017,5,2,1,12,46
2017,5,2,1,12,46
2017,5,2,1,12,46
2017,5,2,1,12,16
2017,5,2,1,12,0
2017,5,2,1,11,6
2017,5,2,1,10,59
2017,5,2,1,10,38
2017,5,2,1,10,33
2017,5,2,1,10,33
2017,5,2,1,10,29
2017,5,2,1,10,25
2017,5,2,1,10,20
2017,5,2,1,10,5
2017,5,2,1,10,4
2017,5,2,1,2,1
2017,5,1,0,20,41
2017,5,1,0,20,36
2017,5,1,0,20,36
2017,5,1,0,18,12
2017,5,1,0,17,52
2017,5,1,0,16,32
2017,5,1,0,16,14
2017,5,1,0,16,13
2017,5,1,0,16,1
2017,5,1,0,15,20
2017,5,1,0,15,15
2017,5,1,0,14,40
2017,5,1,0,14,25
2017,5,1,0,14,15
2017,5,1,0,14,13
2017,5,1,0,12,32
2017,5,1,0,12,29
2017,5,1,0,11,59
2017,5,1,0,11,59
2017,5,1,0,11,59
2017,5,1,0,11,59
2017,5,1,0,11,59
2017,5,1,0,11,59
2017,5,1,0,11,34
2017,5,1,0,11,20
2017,5,1,0,11,1
2017,5,1,0,10,41
2017,5,1,0,10,31
2017,5,1,0,10,31
2017,5,1,0,10,29
2017,5,1,0,9,59
2017,5,1,0,9,3
2017,5,1,0,8,25
2017,5,1,0,7,28
2017,5,1,0,7,27
2017,5,1,0,7,15
2017,5,1,0,7,8
2017,5,1,0,5,50
2017,5,1,0,2,55
2017,4,30,6,17,52
2017,4,30,6,11,20
2017,4,30,6,1,34
2017,4,29,5,12,28
2017,4,29,5,2,4
2017,4,29,5,1,40
2017,4,28,4,16,21
2017,4,28,4,15,53
2017,4,28,4,15,42
2017,4,28,4,15,29
2017,4,28,4,15,22
2017,4,28,4,14,49
2017,4,28,4,14,44
2017,4,28,4,14,9
2017,4,28,4,11,37
2017,4,28,4,10,31
2017,4,28,4,9,36
2017,4,28,4,9,36
2017,4,28,4,9,26
2017,4,28,4,1,23
2017,4,28,4,0,44
2017,4,27,3,16,51
2017,4,27,3,15,59
2017,4,27,3,15,12
2017,4,27,3,14,48
2017,4,27,3,14,48
2017,4,27,3,14,22
2017,4,27,3,14,1
2017,4,27,3,13,41
2017,4,27,3,11,52
2017,4,27,3,11,1
2017,4,27,3,11,1
2017,4,27,3,10,55
2017,4,27,3,10,46
2017,4,27,3,10,42
2017,4,27,3,10,39
2017,4,27,3,10,34
2017,4,27,3,10,33
2017,4,27,3,10,20
2017,4,27,3,10,11
2017,4,27,3,10,11
2017,4,27,3,10,4
2017,4,27,3,10,3
2017,4,27,3,10,0
2017,4,27,3,9,57
2017,4,27,3,9,52
2017,4,27,3,9,46
2017,4,27,3,9,40
2017,4,27,3,9,39
2017,4,27,3,0,20
2017,4,27,3,0,17
2017,4,26,2,17,55
2017,4,26,2,17,14
2017,4,26,2,17,4
2017,4,26,2,16,58
2017,4,26,2,16,57
2017,4,26,2,16,29
2017,4,26,2,16,19
2017,4,26,2,14,59
2017,4,26,2,14,48
2017,4,26,2,14,6
2017,4,26,2,12,38
2017,4,26,2,12,36
2017,4,26,2,12,10
2017,4,26,2,12,0
2017,4,26,2,11,29
2017,4,26,2,11,24
2017,4,26,2,11,11
2017,4,26,2,11,11
2017,4,26,2,10,59
2017,4,26,2,10,44
2017,4,26,2,10,20
2017,4,26,2,10,19
2017,4,26,2,10,15
2017,4,26,2,10,13
2017,4,26,2,10,10
2017,4,26,2,9,55
2017,4,26,2,9,47
2017,4,26,2,9,22
2017,4,26,2,8,40
2017,4,26,2,8,12
